Interpolation Weights at RHO-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0001230  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    28    5236    5237   27.50000   27.83333   28.50000    63    5320   62.50000   62.50000   63.50000
0001231  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    28    5236    5237   27.50000   28.16667   28.50000    63    5320   62.50000   62.50000   63.50000
0001232  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    29    5237    5238   28.50000   28.50000   29.50000    63    5321   62.50000   62.50000   63.50000
0001233  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    29    5237    5238   28.50000   28.83333   29.50000    63    5321   62.50000   62.50000   63.50000
0001234  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    29    5237    5238   28.50000   29.16667   29.50000    63    5321   62.50000   62.50000   63.50000
0001235  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    30    5238    5239   29.50000   29.50000   30.50000    63    5322   62.50000   62.50000   63.50000
0001236  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    30    5238    5239   29.50000   29.83333   30.50000    63    5322   62.50000   62.50000   63.50000
0001237  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    30    5238    5239   29.50000   30.16667   30.50000    63    5322   62.50000   62.50000   63.50000
0001238  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    31    5239    5240   30.50000   30.50000   31.50000    63    5323   62.50000   62.50000   63.50000
0001239  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    31    5239    5240   30.50000   30.83333   31.50000    63    5323   62.50000   62.50000   63.50000
0001240  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    31    5239    5240   30.50000   31.16667   31.50000    63    5323   62.50000   62.50000   63.50000
0001241  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    32    5240    5241   31.50000   31.50000   32.50000    63    5324   62.50000   62.50000   63.50000
0001242  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    32    5240    5241   31.50000   31.83333   32.50000    63    5324   62.50000   62.50000   63.50000
0001243  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    32    5240    5241   31.50000   32.16667   32.50000    63    5324   62.50000   62.50000   63.50000
0001244  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    33    5241    5242   32.50000   32.50000   33.50000    63    5325   62.50000   62.50000   63.50000
0001245  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    33    5241    5242   32.50000   32.83333   33.50000    63    5325   62.50000   62.50000   63.50000
0001246  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    33    5241    5242   32.50000   33.16667   33.50000    63    5325   62.50000   62.50000   63.50000
0001247  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    34    5242    5243   33.50000   33.50000   34.50000    63    5326   62.50000   62.50000   63.50000
0001248  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    34    5242    5243   33.50000   33.83333   34.50000    63    5326   62.50000   62.50000   63.50000
0001249  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    34    5242    5243   33.50000   34.16667   34.50000    63    5326   62.50000   62.50000   63.50000
0001250  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    35    5243    5244   34.50000   34.50000   35.50000    63    5327   62.50000   62.50000   63.50000
0001251  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    35    5243    5244   34.50000   34.83333   35.50000    63    5327   62.50000   62.50000   63.50000
0001252  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    35    5243    5244   34.50000   35.16667   35.50000    63    5327   62.50000   62.50000   63.50000
0001253  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    36    5244    5245   35.50000   35.50000   36.50000    63    5328   62.50000   62.50000   63.50000
0001254  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    36    5244    5245   35.50000   35.83333   36.50000    63    5328   62.50000   62.50000   63.50000
0001255  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    36    5244    5245   35.50000   36.16667   36.50000    63    5328   62.50000   62.50000   63.50000
0001256  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    37    5245    5246   36.50000   36.50000   37.50000    63    5329   62.50000   62.50000   63.50000
0001257  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    37    5245    5246   36.50000   36.83333   37.50000    63    5329   62.50000   62.50000   63.50000
0001258  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    37    5245    5246   36.50000   37.16667   37.50000    63    5329   62.50000   62.50000   63.50000
0001259  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    38    5246    5247   37.50000   37.50000   38.50000    63    5330   62.50000   62.50000   63.50000
0001260  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    38    5246    5247   37.50000   37.83333   38.50000    63    5330   62.50000   62.50000   63.50000
0001261  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    38    5246    5247   37.50000   38.16667   38.50000    63    5330   62.50000   62.50000   63.50000
0001262  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    39    5247    5248   38.50000   38.50000   39.50000    63    5331   62.50000   62.50000   63.50000
0001263  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    39    5247    5248   38.50000   38.83333   39.50000    63    5331   62.50000   62.50000   63.50000
0001264  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    39    5247    5248   38.50000   39.16667   39.50000    63    5331   62.50000   62.50000   63.50000
0001265  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    40    5248    5249   39.50000   39.50000   40.50000    63    5332   62.50000   62.50000   63.50000
0001266  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    40    5248    5249   39.50000   39.83333   40.50000    63    5332   62.50000   62.50000   63.50000
0001267  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    40    5248    5249   39.50000   40.16667   40.50000    63    5332   62.50000   62.50000   63.50000
0001268  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    41    5249    5250   40.50000   40.50000   41.50000    63    5333   62.50000   62.50000   63.50000
0001269  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    41    5249    5250   40.50000   40.83333   41.50000    63    5333   62.50000   62.50000   63.50000
0001270  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    41    5249    5250   40.50000   41.16667   41.50000    63    5333   62.50000   62.50000   63.50000
0001271  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    42    5250    5251   41.50000   41.50000   42.50000    63    5334   62.50000   62.50000   63.50000
0001272  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    42    5250    5251   41.50000   41.83333   42.50000    63    5334   62.50000   62.50000   63.50000
0001273  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    42    5250    5251   41.50000   42.16667   42.50000    63    5334   62.50000   62.50000   63.50000
0001274  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    43    5251    5252   42.50000   42.50000   43.50000    63    5335   62.50000   62.50000   63.50000
0001275  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    43    5251    5252   42.50000   42.83333   43.50000    63    5335   62.50000   62.50000   63.50000
0001276  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    43    5251    5252   42.50000   43.16667   43.50000    63    5335   62.50000   62.50000   63.50000
0001277  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    44    5252    5253   43.50000   43.50000   44.50000    63    5336   62.50000   62.50000   63.50000
0001278  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    44    5252    5253   43.50000   43.83333   44.50000    63    5336   62.50000   62.50000   63.50000
0001279  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    44    5252    5253   43.50000   44.16667   44.50000    63    5336   62.50000   62.50000   63.50000
0001280  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45    5253    5254   44.50000   44.50000   45.50000    63    5337   62.50000   62.50000   63.50000
0001281  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45    5253    5254   44.50000   44.83333   45.50000    63    5337   62.50000   62.50000   63.50000
0001282  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45    5253    5254   44.50000   45.16667   45.50000    63    5337   62.50000   62.50000   63.50000
0001283  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46    5254    5255   45.50000   45.50000   46.50000    63    5338   62.50000   62.50000   63.50000
0001284  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46    5254    5255   45.50000   45.83333   46.50000    63    5338   62.50000   62.50000   63.50000
0001285  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46    5254    5255   45.50000   46.16667   46.50000    63    5338   62.50000   62.50000   63.50000
0001286  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    47    5255    5256   46.50000   46.50000   47.50000    63    5339   62.50000   62.50000   63.50000
0001287  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    47    5255    5256   46.50000   46.83333   47.50000    63    5339   62.50000   62.50000   63.50000
0001288  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    47    5255    5256   46.50000   47.16667   47.50000    63    5339   62.50000   62.50000   63.50000
0001289  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    48    5256    5257   47.50000   47.50000   48.50000    63    5340   62.50000   62.50000   63.50000
0001290  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    48    5256    5257   47.50000   47.83333   48.50000    63    5340   62.50000   62.50000   63.50000
0001291  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    48    5256    5257   47.50000   48.16667   48.50000    63    5340   62.50000   62.50000   63.50000
0001292  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    49    5257    5258   48.50000   48.50000   49.50000    63    5341   62.50000   62.50000   63.50000
0001293  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    49    5257    5258   48.50000   48.83333   49.50000    63    5341   62.50000   62.50000   63.50000
0001294  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    49    5257    5258   48.50000   49.16667   49.50000    63    5341   62.50000   62.50000   63.50000
0001295  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    50    5258    5259   49.50000   49.50000   50.50000    63    5342   62.50000   62.50000   63.50000
0001296  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    50    5258    5259   49.50000   49.83333   50.50000    63    5342   62.50000   62.50000   63.50000
0001297  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    50    5258    5259   49.50000   50.16667   50.50000    63    5342   62.50000   62.50000   63.50000
0001298  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    51    5259    5260   50.50000   50.50000   51.50000    63    5343   62.50000   62.50000   63.50000
0001299  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    51    5259    5260   50.50000   50.83333   51.50000    63    5343   62.50000   62.50000   63.50000
0001300  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    51    5259    5260   50.50000   51.16667   51.50000    63    5343   62.50000   62.50000   63.50000
0001301  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    52    5260    5261   51.50000   51.50000   52.50000    63    5344   62.50000   62.50000   63.50000
0001302  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    52    5260    5261   51.50000   51.83333   52.50000    63    5344   62.50000   62.50000   63.50000
0001303  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    52    5260    5261   51.50000   52.16667   52.50000    63    5344   62.50000   62.50000   63.50000
0001304  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    53    5261    5262   52.50000   52.50000   53.50000    63    5345   62.50000   62.50000   63.50000
0001305  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    53    5261    5262   52.50000   52.83333   53.50000    63    5345   62.50000   62.50000   63.50000
0001306  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    53    5261    5262   52.50000   53.16667   53.50000    63    5345   62.50000   62.50000   63.50000
0001307  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    54    5262    5263   53.50000   53.50000   54.50000    63    5346   62.50000   62.50000   63.50000
0001308  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    54    5262    5263   53.50000   53.83333   54.50000    63    5346   62.50000   62.50000   63.50000
0001309  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    54    5262    5263   53.50000   54.16667   54.50000    63    5346   62.50000   62.50000   63.50000
0001310  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    55    5263    5264   54.50000   54.50000   55.50000    63    5347   62.50000   62.50000   63.50000
0001311  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    55    5263    5264   54.50000   54.83333   55.50000    63    5347   62.50000   62.50000   63.50000
0001312  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    55    5263    5264   54.50000   55.16667   55.50000    63    5347   62.50000   62.50000   63.50000
0001313  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    56    5264    5265   55.50000   55.50000   56.50000    63    5348   62.50000   62.50000   63.50000
0001314  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    56    5264    5265   55.50000   55.83333   56.50000    63    5348   62.50000   62.50000   63.50000
0001315  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    56    5264    5265   55.50000   56.16667   56.50000    63    5348   62.50000   62.50000   63.50000
0001316  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    57    5265    5266   56.50000   56.50000   57.50000    63    5349   62.50000   62.50000   63.50000
0001317  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    57    5265    5266   56.50000   56.83333   57.50000    63    5349   62.50000   62.50000   63.50000
0001318  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    57    5265    5266   56.50000   57.16667   57.50000    63    5349   62.50000   62.50000   63.50000
0001319  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    58    5266    5267   57.50000   57.50000   58.50000    63    5350   62.50000   62.50000   63.50000
0001320  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    58    5266    5267   57.50000   57.83333   58.50000    63    5350   62.50000   62.50000   63.50000
0001321  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    58    5266    5267   57.50000   58.16667   58.50000    63    5350   62.50000   62.50000   63.50000
0001322  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    59    5267    5268   58.50000   58.50000   59.50000    63    5351   62.50000   62.50000   63.50000
0001323  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    59    5267    5268   58.50000   58.83333   59.50000    63    5351   62.50000   62.50000   63.50000
0001324  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    59    5267    5268   58.50000   59.16667   59.50000    63    5351   62.50000   62.50000   63.50000
0001325  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    60    5268    5269   59.50000   59.50000   60.50000    63    5352   62.50000   62.50000   63.50000
0001326  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    60    5268    5269   59.50000   59.83333   60.50000    63    5352   62.50000   62.50000   63.50000
0001327  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    60    5268    5269   59.50000   60.16667   60.50000    63    5352   62.50000   62.50000   63.50000
0001328  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    61    5269    5270   60.50000   60.50000   61.50000    63    5353   62.50000   62.50000   63.50000
